season,week,celebrity_name,ballroom_partner,judge_avg_score,judge_total,age,industry_clean,home_state_clean,home_country_clean
22,7,Ginger Zee,Valentin Chmerkovskiy,9.166666666666666,27.5,35,News Anchor,California,United States
22,7,Jodie Sweetin,Keo Motsepe,8.5,25.5,34,Actor/Actress,California,United States
22,7,Kim Fields,Sasha Farber,8.666666666666666,26.0,46,Actor/Actress,New York,United States
22,7,Nyle DiMarco,Peta Murgatroyd,9.333333333333334,28.0,26,Model,New York,United States
22,7,Paige VanZant,Mark Ballas,9.166666666666666,27.5,22,Athlete,Oregon,United States
22,7,Von Miller,Witney Carson,8.666666666666666,26.0,27,Athlete,Texas,United States
22,7,Wanya Morris,Lindsay Arnold,9.166666666666666,27.5,42,Singer/Rapper,Pennsylvania,United States
22,8,Antonio Brown,Sharna Burgess,9.0,27.0,27,Athlete,Florida,United States
22,8,Ginger Zee,Valentin Chmerkovskiy,10.0,30.0,35,News Anchor,California,United States
22,8,Jodie Sweetin,Keo Motsepe,10.0,30.0,34,Actor/Actress,California,United States
22,8,Nyle DiMarco,Peta Murgatroyd,9.666666666666666,29.0,26,Model,New York,United States
22,8,Paige VanZant,Mark Ballas,9.333333333333334,28.0,22,Athlete,Oregon,United States
22,8,Wanya Morris,Lindsay Arnold,8.333333333333334,25.0,42,Singer/Rapper,Pennsylvania,United States
22,9,Antonio Brown,Sharna Burgess,9.166666666666666,27.5,27,Athlete,Florida,United States
22,9,Ginger Zee,Valentin Chmerkovskiy,9.333333333333334,28.0,35,News Anchor,California,United States
22,9,Nyle DiMarco,Peta Murgatroyd,9.5,28.5,26,Model,New York,United States
22,9,Paige VanZant,Mark Ballas,9.833333333333334,29.5,22,Athlete,Oregon,United States
22,9,Wanya Morris,Lindsay Arnold,10.0,30.0,42,Singer/Rapper,Pennsylvania,United States
22,10,Ginger Zee,Valentin Chmerkovskiy,9.4444,28.3332,35,News Anchor,California,United States
22,10,Nyle DiMarco,Peta Murgatroyd,9.6666,28.9998,26,Model,New York,United States
22,10,Paige VanZant,Mark Ballas,9.888866666666667,29.666600000000003,22,Athlete,Oregon,United States
23,1,Amber Rose,Maksim Chmerkoskiy,8.0,24.0,32,Model,Pennsylvania,United States
23,1,Babyface,Allison Holker,8.666666666666666,26.0,57,Singer/Rapper,Indiana,United States
23,1,Calvin Johnson Jr.,Lindsay Arnold,8.666666666666666,26.0,30,Athlete,Georgia,United States
23,1,Jake T. Austin,Jenna Johnson,7.333333333333333,22.0,21,Actor/Actress,New York,United States
23,1,James Hinchcliffe,Sharna Burgess,10.333333333333334,31.0,29,Racing Driver,Unknown,Canada
23,1,Jana Kramer,Gleb Savchenko,9.0,27.0,32,Singer/Rapper,Michigan,United States
23,1,Laurie Hernandez,Valentin Chmerkovskiy,10.333333333333334,31.0,16,Athlete,New Jersey,United States
23,1,Marilu Henner,Derek Hough,9.0,27.0,64,Actor/Actress,Illinois,United States
23,1,Maureen McCormick,Artem Chigvintsev,7.333333333333333,22.0,60,Actor/Actress,California,United States
23,1,Rick Perry,Emma Slater,6.666666666666667,20.0,66,Politician,Texas,United States
23,1,Ryan Lochte,Cheryl Burke,8.0,24.0,32,Athlete,New York,United States
23,1,Terra Jole,Sasha Farber,8.333333333333334,25.0,36,TV Personality,Texas,United States
23,1,Vanilla Ice,Witney Carson,8.333333333333334,25.0,48,Singer/Rapper,Texas,United States
23,2,Amber Rose,Maksim Chmerkoskiy,8.0,24.0,32,Model,Pennsylvania,United States
23,2,Babyface,Allison Holker,10.0,30.0,57,Singer/Rapper,Indiana,United States
23,2,Calvin Johnson Jr.,Lindsay Arnold,9.333333333333334,28.0,30,Athlete,Georgia,United States
23,2,Jake T. Austin,Jenna Johnson,8.0,24.0,21,Actor/Actress,New York,United States
23,2,James Hinchcliffe,Sharna Burgess,9.666666666666666,29.0,29,Racing Driver,Unknown,Canada
23,2,Jana Kramer,Gleb Savchenko,9.666666666666666,29.0,32,Singer/Rapper,Michigan,United States
23,2,Laurie Hernandez,Valentin Chmerkovskiy,10.666666666666666,32.0,16,Athlete,New Jersey,United States
23,2,Marilu Henner,Derek Hough,9.0,27.0,64,Actor/Actress,Illinois,United States
23,2,Maureen McCormick,Artem Chigvintsev,8.666666666666666,26.0,60,Actor/Actress,California,United States
23,2,Rick Perry,Emma Slater,7.333333333333333,22.0,66,Politician,Texas,United States
23,2,Ryan Lochte,Cheryl Burke,8.0,24.0,32,Athlete,New York,United States
23,2,Terra Jole,Sasha Farber,10.333333333333334,31.0,36,TV Personality,Texas,United States
23,2,Vanilla Ice,Witney Carson,8.666666666666666,26.0,48,Singer/Rapper,Texas,United States
23,3,Amber Rose,Maksim Chmerkoskiy,8.333333333333334,25.0,32,Model,Pennsylvania,United States
23,3,Babyface,Allison Holker,8.333333333333334,25.0,57,Singer/Rapper,Indiana,United States
23,3,Calvin Johnson Jr.,Lindsay Arnold,10.666666666666666,32.0,30,Athlete,Georgia,United States
23,3,James Hinchcliffe,Sharna Burgess,9.666666666666666,29.0,29,Racing Driver,Unknown,Canada
23,3,Jana Kramer,Gleb Savchenko,8.666666666666666,26.0,32,Singer/Rapper,Michigan,United States
23,3,Laurie Hernandez,Valentin Chmerkovskiy,10.333333333333334,31.0,16,Athlete,New Jersey,United States
23,3,Marilu Henner,Derek Hough,9.333333333333334,28.0,64,Actor/Actress,Illinois,United States
23,3,Maureen McCormick,Artem Chigvintsev,9.333333333333334,28.0,60,Actor/Actress,California,United States
23,3,Rick Perry,Emma Slater,7.666666666666667,23.0,66,Politician,Texas,United States
23,3,Ryan Lochte,Cheryl Burke,8.333333333333334,25.0,32,Athlete,New York,United States
23,3,Terra Jole,Sasha Farber,10.0,30.0,36,TV Personality,Texas,United States
23,3,Vanilla Ice,Witney Carson,7.666666666666667,23.0,48,Singer/Rapper,Texas,United States
23,4,Amber Rose,Maksim Chmerkoskiy,8.0,24.0,32,Model,Pennsylvania,United States
23,4,Babyface,Allison Holker,6.0,18.0,57,Singer/Rapper,Indiana,United States
23,4,Calvin Johnson Jr.,Lindsay Arnold,7.666666666666667,23.0,30,Athlete,Georgia,United States
23,4,James Hinchcliffe,Sharna Burgess,9.333333333333334,28.0,29,Racing Driver,Unknown,Canada
23,4,Jana Kramer,Gleb Savchenko,7.666666666666667,23.0,32,Singer/Rapper,Michigan,United States
23,4,Laurie Hernandez,Valentin Chmerkovskiy,10.0,30.0,16,Athlete,New Jersey,United States
23,4,Marilu Henner,Derek Hough,7.0,21.0,64,Actor/Actress,Illinois,United States
23,4,Maureen McCormick,Artem Chigvintsev,8.0,24.0,60,Actor/Actress,California,United States
23,4,Ryan Lochte,Cheryl Burke,7.333333333333333,22.0,32,Athlete,New York,United States
23,4,Terra Jole,Sasha Farber,8.333333333333334,25.0,36,TV Personality,Texas,United States
23,4,Vanilla Ice,Witney Carson,7.666666666666667,23.0,48,Singer/Rapper,Texas,United States
23,5,Amber Rose,Maksim Chmerkoskiy,8.0,24.0,32,Model,Pennsylvania,United States
23,5,Calvin Johnson Jr.,Lindsay Arnold,8.0,24.0,30,Athlete,Georgia,United States
23,5,James Hinchcliffe,Sharna Burgess,9.666666666666666,29.0,29,Racing Driver,Unknown,Canada
23,5,Jana Kramer,Gleb Savchenko,8.666666666666666,26.0,32,Singer/Rapper,Michigan,United States
23,5,Laurie Hernandez,Valentin Chmerkovskiy,8.333333333333334,25.0,16,Athlete,New Jersey,United States
23,5,Marilu Henner,Derek Hough,9.0,27.0,64,Actor/Actress,Illinois,United States
23,5,Maureen McCormick,Artem Chigvintsev,8.0,24.0,60,Actor/Actress,California,United States
23,5,Ryan Lochte,Cheryl Burke,8.0,24.0,32,Athlete,New York,United States
23,5,Terra Jole,Sasha Farber,9.0,27.0,36,TV Personality,Texas,United States
23,6,Amber Rose,Maksim Chmerkoskiy,9.333333333333334,28.0,32,Model,Pennsylvania,United States
23,6,Calvin Johnson Jr.,Lindsay Arnold,12.333333333333334,37.0,30,Athlete,Georgia,United States
23,6,James Hinchcliffe,Sharna Burgess,12.666666666666666,38.0,29,Racing Driver,Unknown,Canada
23,6,Jana Kramer,Gleb Savchenko,13.333333333333334,40.0,32,Singer/Rapper,Michigan,United States
23,6,Laurie Hernandez,Valentin Chmerkovskiy,12.333333333333334,37.0,16,Athlete,New Jersey,United States
23,6,Marilu Henner,Derek Hough,11.333333333333334,34.0,64,Actor/Actress,Illinois,United States
23,6,Maureen McCormick,Artem Chigvintsev,10.333333333333334,31.0,60,Actor/Actress,California,United States
23,6,Ryan Lochte,Cheryl Burke,10.0,30.0,32,Athlete,New York,United States
23,6,Terra Jole,Sasha Farber,10.0,30.0,36,TV Personality,Texas,United States
23,7,Calvin Johnson Jr.,Lindsay Arnold,12.333333333333334,37.0,30,Athlete,Georgia,United States
23,7,James Hinchcliffe,Sharna Burgess,12.333333333333334,37.0,29,Racing Driver,Unknown,Canada
23,7,Jana Kramer,Gleb Savchenko,11.5,34.5,32,Singer/Rapper,Michigan,United States
23,7,Laurie Hernandez,Valentin Chmerkovskiy,11.5,34.5,16,Athlete,New Jersey,United States
23,7,Marilu Henner,Derek Hough,10.666666666666666,32.0,64,Actor/Actress,Illinois,United States
23,7,Maureen McCormick,Artem Chigvintsev,11.0,33.0,60,Actor/Actress,California,United States
23,7,Ryan Lochte,Cheryl Burke,11.0,33.0,32,Athlete,New York,United States
23,7,Terra Jole,Sasha Farber,11.5,34.5,36,TV Personality,Texas,United States
23,8,Calvin Johnson Jr.,Lindsay Arnold,10.0,30.0,30,Athlete,Georgia,United States
23,8,James Hinchcliffe,Sharna Burgess,11.6666,34.9998,29,Racing Driver,Unknown,Canada
23,8,Jana Kramer,Gleb Savchenko,10.0,30.0,32,Singer/Rapper,Michigan,United States
23,8,Laurie Hernandez,Valentin Chmerkovskiy,11.0,33.0,16,Athlete,New Jersey,United States
23,8,Marilu Henner,Derek Hough,7.666666666666667,23.0,64,Actor/Actress,Illinois,United States
23,8,Ryan Lochte,Cheryl Burke,8.666666666666666,26.0,32,Athlete,New York,United States
23,8,Terra Jole,Sasha Farber,8.0,24.0,36,TV Personality,Texas,United States
23,9,Calvin Johnson Jr.,Lindsay Arnold,12.333333333333334,37.0,30,Athlete,Georgia,United States
23,9,James Hinchcliffe,Sharna Burgess,12.0,36.0,29,Racing Driver,Unknown,Canada
23,9,Jana Kramer,Gleb Savchenko,13.333333333333334,40.0,32,Singer/Rapper,Michigan,United States
23,9,Laurie Hernandez,Valentin Chmerkovskiy,13.333333333333334,40.0,16,Athlete,New Jersey,United States
23,9,Marilu Henner,Derek Hough,12.0,36.0,64,Actor/Actress,Illinois,United States
23,9,Terra Jole,Sasha Farber,12.666666666666666,38.0,36,TV Personality,Texas,United States
23,10,Calvin Johnson Jr.,Lindsay Arnold,9.333333333333334,28.0,30,Athlete,Georgia,United States
23,10,James Hinchcliffe,Sharna Burgess,9.833333333333334,29.5,29,Racing Driver,Unknown,Canada
23,10,Jana Kramer,Gleb Savchenko,9.666666666666666,29.0,32,Singer/Rapper,Michigan,United States
23,10,Laurie Hernandez,Valentin Chmerkovskiy,10.0,30.0,16,Athlete,New Jersey,United States
23,10,Terra Jole,Sasha Farber,10.0,30.0,36,TV Personality,Texas,United States
23,11,Calvin Johnson Jr.,Lindsay Arnold,12.777700000000001,38.3331,30,Athlete,Georgia,United States
23,11,James Hinchcliffe,Sharna Burgess,12.999933333333333,38.9998,29,Racing Driver,Unknown,Canada
23,11,Jana Kramer,Gleb Savchenko,11.833333333333334,35.5,32,Singer/Rapper,Michigan,United States
23,11,Laurie Hernandez,Valentin Chmerkovskiy,13.111066666666668,39.333200000000005,16,Athlete,New Jersey,United States
24,1,Bonner Bolton,Sharna Burgess,7.333333333333333,22.0,29,Athlete,Texas,United States
24,1,Charo,Keo Motsepe,7.0,21.0,66,Actor/Actress,Unknown,Spain
24,1,Chris Kattan,Witney Carson,5.666666666666667,17.0,46,Comedian,California,United States
24,1,David Ross,Lindsay Arnold,9.333333333333334,28.0,40,Athlete,Georgia,United States
24,1,Erika Jayne,Gleb Savchenko,8.0,24.0,45,Singer/Rapper,Georgia,United States
24,1,Heather Morris,Maksim Chmerkoskiy,9.333333333333334,28.0,30,Actor/Actress,California,United States
24,1,Mr. T,Kym Herjavec,6.666666666666667,20.0,64,Actor/Actress,Illinois,United States
24,1,Nancy Kerrigan,Artem Chigvintsev,9.333333333333334,28.0,47,Athlete,Massachusetts,United States
24,1,Nick Viall,Peta Murgatroyd,8.0,24.0,36,TV Personality,Wisconsin,United States
24,1,Normani,Valentin Chmerkovskiy,9.0,27.0,20,Singer/Rapper,Georgia,United States
24,1,Rashad Jennings,Emma Slater,10.333333333333334,31.0,32,Athlete,Virginia,United States
24,1,Simone Biles,Sasha Farber,10.666666666666666,32.0,20,Athlete,Ohio,United States
24,2,Bonner Bolton,Sharna Burgess,9.333333333333334,28.0,29,Athlete,Texas,United States
24,2,Charo,Keo Motsepe,8.333333333333334,25.0,66,Actor/Actress,Unknown,Spain
24,2,Chris Kattan,Witney Carson,7.333333333333333,22.0,46,Comedian,California,United States
24,2,David Ross,Lindsay Arnold,9.0,27.0,40,Athlete,Georgia,United States
24,2,Erika Jayne,Gleb Savchenko,9.333333333333334,28.0,45,Singer/Rapper,Georgia,United States
24,2,Heather Morris,Maksim Chmerkoskiy,10.0,30.0,30,Actor/Actress,California,United States
24,2,Mr. T,Kym Herjavec,7.333333333333333,22.0,64,Actor/Actress,Illinois,United States
24,2,Nancy Kerrigan,Artem Chigvintsev,9.333333333333334,28.0,47,Athlete,Massachusetts,United States
24,2,Nick Viall,Peta Murgatroyd,8.333333333333334,25.0,36,TV Personality,Wisconsin,United States
24,2,Normani,Valentin Chmerkovskiy,10.666666666666666,32.0,20,Singer/Rapper,Georgia,United States
24,2,Rashad Jennings,Emma Slater,10.666666666666666,32.0,32,Athlete,Virginia,United States
24,2,Simone Biles,Sasha Farber,9.666666666666666,29.0,20,Athlete,Ohio,United States
24,3,Bonner Bolton,Sharna Burgess,8.0,24.0,29,Athlete,Texas,United States
24,3,Charo,Keo Motsepe,8.0,24.0,66,Actor/Actress,Unknown,Spain
24,3,David Ross,Lindsay Arnold,10.333333333333334,31.0,40,Athlete,Georgia,United States
24,3,Erika Jayne,Gleb Savchenko,8.666666666666666,26.0,45,Singer/Rapper,Georgia,United States
24,3,Heather Morris,Maksim Chmerkoskiy,11.0,33.0,30,Actor/Actress,California,United States
24,3,Mr. T,Kym Herjavec,8.0,24.0,64,Actor/Actress,Illinois,United States
24,3,Nancy Kerrigan,Artem Chigvintsev,11.0,33.0,47,Athlete,Massachusetts,United States
24,3,Nick Viall,Peta Murgatroyd,8.666666666666666,26.0,36,TV Personality,Wisconsin,United States
24,3,Normani,Valentin Chmerkovskiy,11.333333333333334,34.0,20,Singer/Rapper,Georgia,United States
24,3,Rashad Jennings,Emma Slater,9.333333333333334,28.0,32,Athlete,Virginia,United States
24,3,Simone Biles,Sasha Farber,10.666666666666666,32.0,20,Athlete,Ohio,United States
24,4,Bonner Bolton,Sharna Burgess,10.666666666666666,32.0,29,Athlete,Texas,United States
24,4,David Ross,Lindsay Arnold,10.333333333333334,31.0,40,Athlete,Georgia,United States
24,4,Erika Jayne,Gleb Savchenko,10.0,30.0,45,Singer/Rapper,Georgia,United States
24,4,Heather Morris,Maksim Chmerkoskiy,11.666666666666666,35.0,30,Actor/Actress,California,United States
24,4,Mr. T,Kym Herjavec,9.333333333333334,28.0,64,Actor/Actress,Illinois,United States
24,4,Nancy Kerrigan,Artem Chigvintsev,11.0,33.0,47,Athlete,Massachusetts,United States
24,4,Nick Viall,Peta Murgatroyd,10.0,30.0,36,TV Personality,Wisconsin,United States
24,4,Normani,Valentin Chmerkovskiy,10.666666666666666,32.0,20,Singer/Rapper,Georgia,United States
24,4,Rashad Jennings,Emma Slater,13.0,39.0,32,Athlete,Virginia,United States
24,4,Simone Biles,Sasha Farber,12.0,36.0,20,Athlete,Ohio,United States
24,5,Bonner Bolton,Sharna Burgess,10.0,30.0,29,Athlete,Texas,United States
24,5,David Ross,Lindsay Arnold,9.666666666666666,29.0,40,Athlete,Georgia,United States
24,5,Erika Jayne,Gleb Savchenko,10.666666666666666,32.0,45,Singer/Rapper,Georgia,United States
24,5,Heather Morris,Maksim Chmerkoskiy,11.333333333333334,34.0,30,Actor/Actress,California,United States
24,5,Nancy Kerrigan,Artem Chigvintsev,12.0,36.0,47,Athlete,Massachusetts,United States
24,5,Nick Viall,Peta Murgatroyd,11.333333333333334,34.0,36,TV Personality,Wisconsin,United States
24,5,Normani,Valentin Chmerkovskiy,13.0,39.0,20,Singer/Rapper,Georgia,United States
24,5,Rashad Jennings,Emma Slater,10.666666666666666,32.0,32,Athlete,Virginia,United States
24,5,Simone Biles,Sasha Farber,12.666666666666666,38.0,20,Athlete,Ohio,United States
24,6,Bonner Bolton,Sharna Burgess,10.5,31.5,29,Athlete,Texas,United States
24,6,David Ross,Lindsay Arnold,10.333333333333334,31.0,40,Athlete,Georgia,United States
24,6,Heather Morris,Maksim Chmerkoskiy,12.333333333333334,37.0,30,Actor/Actress,California,United States
24,6,Nancy Kerrigan,Artem Chigvintsev,11.166666666666666,33.5,47,Athlete,Massachusetts,United States
24,6,Nick Viall,Peta Murgatroyd,10.166666666666666,30.5,36,TV Personality,Wisconsin,United States
24,6,Normani,Valentin Chmerkovskiy,12.0,36.0,20,Singer/Rapper,Georgia,United States
24,6,Rashad Jennings,Emma Slater,11.666666666666666,35.0,32,Athlete,Virginia,United States
24,6,Simone Biles,Sasha Farber,11.5,34.5,20,Athlete,Ohio,United States
24,7,Bonner Bolton,Sharna Burgess,10.333333333333334,31.0,29,Athlete,Texas,United States
24,7,David Ross,Lindsay Arnold,10.666666666666666,32.0,40,Athlete,Georgia,United States
24,7,Nancy Kerrigan,Artem Chigvintsev,12.0,36.0,47,Athlete,Massachusetts,United States
24,7,Nick Viall,Peta Murgatroyd,11.333333333333334,34.0,36,TV Personality,Wisconsin,United States
24,7,Normani,Valentin Chmerkovskiy,14.0,42.0,20,Singer/Rapper,Georgia,United States
24,7,Rashad Jennings,Emma Slater,13.0,39.0,32,Athlete,Virginia,United States
24,7,Simone Biles,Sasha Farber,13.0,39.0,20,Athlete,Ohio,United States
24,8,Bonner Bolton,Sharna Burgess,9.666666666666666,29.0,29,Athlete,Texas,United States
24,8,David Ross,Lindsay Arnold,10.833333333333334,32.5,40,Athlete,Georgia,United States
24,8,Normani,Valentin Chmerkovskiy,13.166666666666666,39.5,20,Singer/Rapper,Georgia,United States
24,8,Rashad Jennings,Emma Slater,12.5,37.5,32,Athlete,Virginia,United States
24,8,Simone Biles,Sasha Farber,12.0,36.0,20,Athlete,Ohio,United States
24,9,David Ross,Lindsay Arnold,11.666666666666666,35.0,40,Athlete,Georgia,United States
24,9,Normani,Valentin Chmerkovskiy,12.666666666666666,38.0,20,Singer/Rapper,Georgia,United States
24,9,Rashad Jennings,Emma Slater,12.833333333333334,38.5,32,Athlete,Virginia,United States
24,9,Simone Biles,Sasha Farber,13.333333333333334,40.0,20,Athlete,Ohio,United States
24,10,David Ross,Lindsay Arnold,12.1111,36.3333,40,Athlete,Georgia,United States
24,10,Normani,Valentin Chmerkovskiy,13.111066666666668,39.333200000000005,20,Singer/Rapper,Georgia,United States
24,10,Rashad Jennings,Emma Slater,13.2222,39.6666,32,Athlete,Virginia,United States
25,1,Barbara Corcoran,Keo Motsepe,4.666666666666667,14.0,68,Entrepreneur,New Jersey,United States
25,1,Debbie Gibson,Alan Bersten,5.666666666666667,17.0,47,Singer/Rapper,New York,United States
25,1,Derek Fisher,Sharna Burgess,6.0,18.0,43,Athlete,Arkansas,United States
25,1,Drew Scott,Emma Slater,5.333333333333333,16.0,39,TV Personality,Unknown,Canada
25,1,Frankie Muniz,Witney Carson,6.333333333333333,19.0,31,Actor/Actress,New Jersey,United States
25,1,Jordan Fisher,Lindsay Arnold,7.333333333333333,22.0,23,Actor/Actress,Alabama,United States
25,1,Lindsey Stirling,Mark Ballas,7.333333333333333,22.0,31,Musician,California,United States
25,1,Nick Lachey,Peta Murgatroyd,6.0,18.0,43,Singer/Rapper,Kentucky,United States
25,1,Nikki Bella,Artem Chigvintsev,6.666666666666667,20.0,33,Athlete,California,United States
25,1,Sasha Pieterse,Gleb Savchenko,6.0,18.0,21,Actor/Actress,Unknown,South Africa
25,1,Terrell Owens,Cheryl Burke,5.0,15.0,43,Athlete,Alabama,United States
25,1,Vanessa Lachey,Maksim Chmerkoskiy,7.0,21.0,36,TV Personality,Unknown,Philippines
25,1,Victoria Arlen,Valentin Chmerkovskiy,6.333333333333333,19.0,22,Athlete,New Hamshire,United States
25,2,Barbara Corcoran,Keo Motsepe,5.666666666666667,17.0,68,Entrepreneur,New Jersey,United States
25,2,Debbie Gibson,Alan Bersten,6.833333333333333,20.5,47,Singer/Rapper,New York,United States
25,2,Derek Fisher,Sharna Burgess,6.333333333333333,19.0,43,Athlete,Arkansas,United States
