season,week,celebrity_name,ballroom_partner,judge_total,judge_percent,judge_rank,fan_vote_percent,combined_score,eliminated,method,fan_rank,combined_rank
20,9,Riker Lynch,Allison Holker,40.0,0.2547770700636942,1,0.3297945154277064,0.2922857927457003,False,percentage,,
20,9,Rumer Willis,Valentin Chmerkovskiy,39.0,0.2484076433121019,3,0.3298056325634773,0.2891066379377895,False,percentage,,
20,10,Noah Galloway,Sharna Burgess,36.0,0.3103448275862069,3,0.3332912647236863,0.3218180461549466,False,percentage,,
20,10,Riker Lynch,Allison Holker,40.0,0.3448275862068966,1,0.3333603309544989,0.3390939585806978,False,percentage,,
20,10,Rumer Willis,Valentin Chmerkovskiy,40.0,0.3448275862068966,1,0.3333484043218147,0.3390879952643556,False,percentage,,
21,1,Alek Skarlatos,Lindsay Arnold,22.0,0.088,5,0.2468126071315751,0.1674063035657875,False,percentage,,
21,1,Alexa PenaVega,Mark Ballas,22.0,0.088,5,0.0,0.044,False,percentage,,
21,1,Andy Grammer,Allison Holker,21.0,0.084,7,4.798304630675349e-06,0.0420023991523153,False,percentage,,
21,1,Bindi Irwin,Derek Hough,24.0,0.096,1,0.2375689636620593,0.1667844818310296,False,percentage,,
21,1,Carlos PenaVega,Witney Carson,23.0,0.092,3,0.228325321691525,0.1601626608457625,False,percentage,,
21,1,Chaka Khan,Keo Motsepe,13.0,0.052,12,0.0129339324031773,0.0324669662015886,False,percentage,,
21,1,Gary Busey,Anna Trebunskaya,15.0,0.06,9,0.0073968666558509,0.0336984333279254,False,percentage,,
21,1,Hayes Grier,Emma Slater,21.0,0.084,7,0.0,0.042,False,percentage,,
21,1,Kim Zolciak-Biermann,Tony Dovolani,12.0,0.048,13,6.400855266953601e-07,0.0240003200427633,False,percentage,,
21,1,Nick Carter,Sharna Burgess,24.0,0.096,1,0.2375689645699348,0.1667844822849674,False,percentage,,
21,1,Paula Deen,Louis van Amstel,15.0,0.06,9,1.4445846257149273e-05,0.0300072229231285,False,percentage,,
21,1,Tamar Braxton,Valentin Chmerkovskiy,23.0,0.092,3,0.0293728714326736,0.0606864357163368,False,percentage,,
21,1,Victor Espinoza,Karina Smirnoff,15.0,0.06,9,5.88216789206547e-07,0.0300002941083946,False,percentage,,
21,2,Alek Skarlatos,Lindsay Arnold,22.5,0.0831792975970425,4,0.2468038493018279,0.1649915734494352,False,percentage,,
21,2,Alexa PenaVega,Mark Ballas,23.0,0.0850277264325323,3,0.0,0.0425138632162661,False,percentage,,
21,2,Andy Grammer,Allison Holker,22.0,0.0813308687615526,8,0.0,0.0406654343807763,False,percentage,,
21,2,Bindi Irwin,Derek Hough,24.0,0.088724584103512,2,0.2375734175856982,0.1631490008446051,False,percentage,,
21,2,Carlos PenaVega,Witney Carson,22.5,0.0831792975970425,4,0.2283429873973152,0.1557611424971788,False,percentage,,
21,2,Chaka Khan,Keo Motsepe,15.0,0.055452865064695,13,0.0129390018484288,0.0341959334565619,True,percentage,,
21,2,Gary Busey,Anna Trebunskaya,16.5,0.0609981515711645,12,0.0073928723869528,0.0341955119790586,False,percentage,,
21,2,Hayes Grier,Emma Slater,22.5,0.0831792975970425,4,0.0,0.0415896487985212,False,percentage,,
21,2,Kim Zolciak-Biermann,Tony Dovolani,18.5,0.0683918669131238,9,0.0,0.0341959334565619,False,percentage,,
21,2,Nick Carter,Sharna Burgess,22.5,0.0831792975970425,4,0.2375734185207344,0.1603763580588885,False,percentage,,
21,2,Paula Deen,Louis van Amstel,18.5,0.0683918669131238,9,0.0,0.0341959334565619,False,percentage,,
21,2,Tamar Braxton,Valentin Chmerkovskiy,24.5,0.0905730129390018,1,0.0293744529590426,0.0599737329490222,False,percentage,,
21,2,Victor Espinoza,Karina Smirnoff,18.5,0.0683918669131238,9,2.2463238076320223e-18,0.0341959334565619,True,percentage,,
21,3,Alek Skarlatos,Lindsay Arnold,33.0,0.1081967213114754,3,0.2483719444730176,0.1782843328922465,False,percentage,,
21,3,Alexa PenaVega,Mark Ballas,36.0,0.1180327868852459,1,0.0013552265799857,0.0596940067326158,False,percentage,,
21,3,Andy Grammer,Allison Holker,29.0,0.0950819672131147,8,0.0011237572473317,0.0481028622302232,False,percentage,,
21,3,Bindi Irwin,Derek Hough,32.0,0.1049180327868852,5,0.2391302647440458,0.1720241487654655,False,percentage,,
21,3,Carlos PenaVega,Witney Carson,31.0,0.101639344262295,6,0.2298885865570792,0.1657639654096871,False,percentage,,
21,3,Gary Busey,Anna Trebunskaya,25.0,0.081967213114754,9,0.0079594691752784,0.0449633411450162,False,percentage,,
21,3,Hayes Grier,Emma Slater,30.0,0.0983606557377049,7,0.000895671348504,0.0496281635431045,False,percentage,,
21,3,Nick Carter,Sharna Burgess,36.0,0.1180327868852459,1,0.2391302656477984,0.1785815262665221,False,percentage,,
21,3,Paula Deen,Louis van Amstel,20.0,0.0655737704918032,10,0.0012273413946881,0.0334005559432457,False,percentage,,
21,3,Tamar Braxton,Valentin Chmerkovskiy,33.0,0.1081967213114754,3,0.0309174728322704,0.0695570970718729,False,percentage,,
21,4,Alek Skarlatos,Lindsay Arnold,24.0,0.1016949152542373,6,0.2486273859805567,0.175161150617397,False,percentage,,
21,4,Alexa PenaVega,Mark Ballas,21.0,0.0889830508474576,8,0.0013889288969146,0.0451859898721861,False,percentage,,
21,4,Andy Grammer,Allison Holker,23.0,0.097457627118644,7,0.0009449554092913,0.0492012912639677,False,percentage,,
21,4,Bindi Irwin,Derek Hough,28.0,0.1186440677966101,1,0.2393983062716881,0.1790211870341491,False,percentage,,
21,4,Carlos PenaVega,Witney Carson,25.0,0.1059322033898305,5,0.230169228073907,0.1680507157318687,False,percentage,,
21,4,Gary Busey,Anna Trebunskaya,16.0,0.0677966101694915,10,0.0072456514490875,0.0375211308092895,True,percentage,,
21,4,Hayes Grier,Emma Slater,27.0,0.1144067796610169,2,0.0004814536657034,0.0574441166633602,False,percentage,,
21,4,Nick Carter,Sharna Burgess,27.0,0.1144067796610169,2,0.2393983072047911,0.176902543432904,False,percentage,,
21,4,Paula Deen,Louis van Amstel,18.0,0.0762711864406779,9,0.001159188879607,0.0387151876601425,False,percentage,,
21,4,Tamar Braxton,Valentin Chmerkovskiy,27.0,0.1144067796610169,2,0.0311865941684527,0.0727966869147348,False,percentage,,
21,5,Alek Skarlatos,Lindsay Arnold,29.0,0.0963455149501661,7,0.2496141260489739,0.17297982049957,False,percentage,,
21,5,Alexa PenaVega,Mark Ballas,40.0,0.132890365448505,1,0.0021452193338479,0.0675177923911764,False,percentage,,
21,5,Andy Grammer,Allison Holker,36.0,0.1196013289036544,4,0.0015037314679498,0.0605525301858021,False,percentage,,
21,5,Bindi Irwin,Derek Hough,37.0,0.1229235880398671,3,0.2403952155308545,0.1816594017853608,False,percentage,,
21,5,Carlos PenaVega,Witney Carson,39.0,0.1295681063122923,2,0.2311763064984257,0.180372206405359,False,percentage,,
21,5,Hayes Grier,Emma Slater,30.0,0.0996677740863787,6,0.000806694012454,0.0502372340494164,False,percentage,,
21,5,Nick Carter,Sharna Burgess,35.0,0.1162790697674418,5,0.2403952164295213,0.1783371430984816,False,percentage,,
21,5,Paula Deen,Louis van Amstel,26.0,0.0863787375415282,9,0.0017654258964226,0.0440720817189754,False,percentage,,
21,5,Tamar Braxton,Valentin Chmerkovskiy,29.0,0.0963455149501661,7,0.03219806478155,0.064271789865858,False,percentage,,
21,6,Alek Skarlatos,Lindsay Arnold,30.0,0.0958466453674121,7,0.2498142472048632,0.1728304462861377,False,percentage,,
21,6,Alexa PenaVega,Mark Ballas,30.0,0.0958466453674121,7,0.0021141611965716,0.0489804032819918,False,percentage,,
21,6,Andy Grammer,Allison Holker,40.0,0.1277955271565495,1,0.0012501187787246,0.064522822967637,False,percentage,,
21,6,Bindi Irwin,Derek Hough,40.0,0.1277955271565495,1,0.2405864445970474,0.1841909858767985,False,percentage,,
21,6,Carlos PenaVega,Witney Carson,38.0,0.121405750798722,5,0.2313586434474954,0.1763821971231087,False,percentage,,
21,6,Hayes Grier,Emma Slater,32.0,0.1022364217252396,6,0.000323915700998,0.0512801687131188,False,percentage,,
21,6,Nick Carter,Sharna Burgess,39.0,0.1246006389776357,4,0.2405864455346695,0.1825935422561526,False,percentage,,
21,6,Paula Deen,Louis van Amstel,24.0,0.0766773162939297,9,0.0015748102738786,0.0391260632839041,True,percentage,,
21,6,Tamar Braxton,Valentin Chmerkovskiy,40.0,0.1277955271565495,1,0.0323912132657514,0.0800933702111504,False,percentage,,
21,7,Alek Skarlatos,Lindsay Arnold,26.5,0.1199095022624434,8,0.2501697001734432,0.1850396012179433,False,percentage,,
21,7,Alexa PenaVega,Mark Ballas,27.5,0.1244343891402715,5,0.0022624434389139,0.0633484162895927,False,percentage,,
21,7,Andy Grammer,Allison Holker,28.0,0.1266968325791855,2,0.0011804924193699,0.0639386624992777,False,percentage,,
21,7,Bindi Irwin,Derek Hough,29.0,0.1312217194570135,1,0.2409530212869597,0.1860873703719867,False,percentage,,
21,7,Carlos PenaVega,Witney Carson,28.0,0.1266968325791855,2,0.231736344032642,0.1792165883059137,False,percentage,,
21,7,Hayes Grier,Emma Slater,28.0,0.1266968325791855,2,0.0,0.0633484162895927,True,percentage,,
21,7,Nick Carter,Sharna Burgess,27.0,0.1221719457013574,6,0.2409530222182375,0.1815624839597975,False,percentage,,
21,7,Tamar Braxton,Valentin Chmerkovskiy,27.0,0.1221719457013574,6,0.0327449764304334,0.0774584610658954,False,percentage,,
21,8,Alek Skarlatos,Lindsay Arnold,25.0,0.1288663779372513,6,0.2504264782267404,0.1896464280819959,False,percentage,,
21,8,Alexa PenaVega,Mark Ballas,26.9998,0.1391746572412079,5,0.0010579003273195,0.0701162787842637,False,percentage,,
21,8,Andy Grammer,Allison Holker,23.9998,0.1237106918887378,7,0.0010407406258675,0.0623757162573026,True,percentage,,
21,8,Bindi Irwin,Derek Hough,28.0,0.1443303432897215,3,0.2412208308435127,0.1927755870666171,False,percentage,,
21,8,Carlos PenaVega,Witney Carson,28.9998,0.149483967476188,2,0.2320151848878475,0.1907495761820177,False,percentage,,
21,8,Nick Carter,Sharna Burgess,33.0,0.1701036188771717,1,0.2412208317738166,0.2056622253254942,False,percentage,,
21,8,Tamar Braxton,Valentin Chmerkovskiy,28.0,0.1443303432897215,3,0.0330180333148955,0.0886741883023085,False,percentage,,
21,9,Alek Skarlatos,Lindsay Arnold,25.5,0.155015197568389,5,0.2508302751709388,0.2029227363696639,False,percentage,,
21,9,Alexa PenaVega,Mark Ballas,30.0,0.182370820668693,1,0.0,0.0911854103343465,True,percentage,,
21,9,Bindi Irwin,Derek Hough,30.0,0.182370820668693,1,0.2416413367989579,0.2120060787338255,False,percentage,,
21,9,Carlos PenaVega,Witney Carson,27.0,0.1641337386018237,4,0.2324523998847855,0.1982930692433046,False,percentage,,
21,9,Nick Carter,Sharna Burgess,27.5,0.1671732522796352,3,0.2416413376893905,0.2044072949845129,False,percentage,,
21,9,Tamar Braxton,Valentin Chmerkovskiy,24.5,0.1489361702127659,6,0.033434650455927,0.0911854103343465,False,percentage,,
21,10,Alek Skarlatos,Lindsay Arnold,28.5,0.240506329113924,3,0.259192681066517,0.2498495050902205,False,percentage,,
21,10,Bindi Irwin,Derek Hough,31.5,0.2658227848101265,1,0.2499999994106727,0.2579113921103996,False,percentage,,
21,10,Carlos PenaVega,Witney Carson,31.5,0.2658227848101265,1,0.2408073192071457,0.2533150520086361,False,percentage,,
21,10,Nick Carter,Sharna Burgess,27.0,0.2278481012658227,4,0.2500000003156646,0.2389240507907437,False,percentage,,
21,11,Alek Skarlatos,Lindsay Arnold,27.9999,0.2372874892266857,4,0.2592114776044372,0.2482494834155614,False,percentage,,
21,11,Bindi Irwin,Derek Hough,30.0,0.2542375035911047,1,0.2499999994025037,0.2521187514968043,False,percentage,,
21,11,Carlos PenaVega,Witney Carson,30.0,0.2542375035911047,1,0.2407885226838821,0.2475130131374934,True,percentage,,
21,11,Nick Carter,Sharna Burgess,30.0,0.2542375035911047,1,0.2500000003091769,0.2521187519501409,False,percentage,,
22,1,Antonio Brown,Sharna Burgess,21.0,0.0886075949367088,4,0.0144922018892924,0.0515498984130006,False,percentage,,
22,1,Doug Flutie,Karina Smirnoff,15.0,0.0632911392405063,11,0.0125092473899934,0.0379001933152499,False,percentage,,
22,1,Geraldo Rivera,Edyta Sliwinska,13.0,0.0548523206751054,12,2.619343510265517e-18,0.0274261603375527,False,percentage,,
22,1,Ginger Zee,Valentin Chmerkovskiy,23.0,0.0970464135021097,1,0.3144094649749628,0.2057279392385362,False,percentage,,
22,1,Jodie Sweetin,Keo Motsepe,20.0,0.0843881856540084,8,0.0031155524838628,0.0437518690689356,False,percentage,,
22,1,Kim Fields,Sasha Farber,20.0,0.0843881856540084,8,1.7650448500801123e-05,0.0422029180512546,False,percentage,,
22,1,Marla Maples,Tony Dovolani,21.0,0.0886075949367088,4,3.530433324155924e-18,0.0443037974683544,False,percentage,,
22,1,Mischa Barton,Artem Chigvintsev,16.0,0.0675105485232067,10,2.8477951282555708e-06,0.0337566981591675,False,percentage,,
22,1,Nyle DiMarco,Peta Murgatroyd,23.0,0.0970464135021097,1,0.3144086384312458,0.2057275259666777,False,percentage,,
22,1,Paige VanZant,Mark Ballas,21.0,0.0886075949367088,4,0.3144102595332724,0.2015089272349906,False,percentage,,
22,1,Von Miller,Witney Carson,21.0,0.0886075949367088,4,1.2387945246303009e-05,0.0443099914409775,False,percentage,,
22,1,Wanya Morris,Lindsay Arnold,23.0,0.0970464135021097,1,0.0266217491084948,0.0618340813053022,False,percentage,,
22,2,Antonio Brown,Sharna Burgess,19.0,0.0805084745762711,9,0.0144755559456985,0.0474920152609848,False,percentage,,
22,2,Doug Flutie,Karina Smirnoff,20.0,0.0847457627118644,5,0.0125191506475444,0.0486324566797044,False,percentage,,
22,2,Geraldo Rivera,Edyta Sliwinska,13.0,0.0550847457627118,12,3.47070807527648e-18,0.0275423728813559,True,percentage,,
22,2,Ginger Zee,Valentin Chmerkovskiy,21.0,0.0889830508474576,3,0.3144115124788926,0.2016972816631751,False,percentage,,
22,2,Jodie Sweetin,Keo Motsepe,21.0,0.0889830508474576,3,0.0031309606791287,0.0460570057632931,False,percentage,,
22,2,Kim Fields,Sasha Farber,19.0,0.0805084745762711,9,3.937009138837988e-18,0.0402542372881355,False,percentage,,
22,2,Marla Maples,Tony Dovolani,20.0,0.0847457627118644,5,1.2429397175912451e-05,0.0423790960545201,False,percentage,,
22,2,Mischa Barton,Artem Chigvintsev,15.0,0.0635593220338983,11,6.880025114073055e-18,0.0317796610169491,False,percentage,,
22,2,Nyle DiMarco,Peta Murgatroyd,20.0,0.0847457627118644,5,0.3144139122305753,0.1995798374712198,False,percentage,,
22,2,Paige VanZant,Mark Ballas,24.0,0.1016949152542373,1,0.3144092072368114,0.2080520612455243,False,percentage,,
22,2,Von Miller,Witney Carson,20.0,0.0847457627118644,5,9.549974645329927e-06,0.0423776563432548,False,percentage,,
22,2,Wanya Morris,Lindsay Arnold,24.0,0.1016949152542373,1,0.0266177214095278,0.0641563183318825,False,percentage,,
22,3,Antonio Brown,Sharna Burgess,20.0,0.0843881856540084,8,0.0144933963875326,0.0494407910207705,False,percentage,,
22,3,Doug Flutie,Karina Smirnoff,20.0,0.0843881856540084,8,0.0125392029771101,0.0484636943155592,False,percentage,,
22,3,Ginger Zee,Valentin Chmerkovskiy,21.0,0.0886075949367088,6,0.3144110128110773,0.2015093038738931,False,percentage,,
22,3,Jodie Sweetin,Keo Motsepe,23.0,0.0970464135021097,3,0.0031327982161631,0.0500896058591364,False,percentage,,
22,3,Kim Fields,Sasha Farber,22.0,0.0928270042194092,5,5.031375706690544e-18,0.0464135021097046,False,percentage,,
22,3,Marla Maples,Tony Dovolani,21.0,0.0886075949367088,6,2.932428063394388e-18,0.0443037974683544,False,percentage,,
22,3,Mischa Barton,Artem Chigvintsev,18.0,0.0759493670886076,11,6.4399120886356404e-18,0.0379746835443038,True,percentage,,
22,3,Nyle DiMarco,Peta Murgatroyd,25.0,0.1054852320675105,1,0.3144072766659496,0.20994625436673,False,percentage,,
22,3,Paige VanZant,Mark Ballas,23.0,0.0970464135021097,3,0.3144146061239791,0.2057305098130444,False,percentage,,
22,3,Von Miller,Witney Carson,20.0,0.0843881856540084,8,5.50910228894197e-18,0.0421940928270042,False,percentage,,
22,3,Wanya Morris,Lindsay Arnold,24.0,0.1012658227848101,2,0.0266017068181878,0.0639337648014989,False,percentage,,
22,4,Antonio Brown,Sharna Burgess,35.0,0.109717868338558,3,0.0145210403658957,0.0621194543522268,False,percentage,,
22,4,Doug Flutie,Karina Smirnoff,24.0,0.0752351097178683,10,0.012539184952978,0.0438871473354232,False,percentage,,
22,4,Ginger Zee,Valentin Chmerkovskiy,36.0,0.1128526645768025,1,0.3144095794244552,0.2136311220006289,False,percentage,,
22,4,Jodie Sweetin,Keo Motsepe,27.0,0.0846394984326018,9,0.0031350748513393,0.0438872866419706,False,percentage,,
22,4,Kim Fields,Sasha Farber,32.0,0.1003134796238244,6,7.357408702719653e-18,0.0501567398119122,False,percentage,,
22,4,Marla Maples,Tony Dovolani,28.0,0.0877742946708464,8,4.496119114215066e-19,0.0438871473354232,True,percentage,,
22,4,Nyle DiMarco,Peta Murgatroyd,34.0,0.1065830721003134,5,0.3144142866582662,0.2104986793792898,False,percentage,,
22,4,Paige VanZant,Mark Ballas,36.0,0.1128526645768025,1,0.3144050488854225,0.2136288567311124,False,percentage,,
22,4,Von Miller,Witney Carson,32.0,0.1003134796238244,6,2.162325147948244e-18,0.0501567398119122,False,percentage,,
22,4,Wanya Morris,Lindsay Arnold,35.0,0.109717868338558,3,0.0265757848616429,0.0681468266001004,False,percentage,,
22,5,Antonio Brown,Sharna Burgess,26.0,0.0942028985507246,9,0.0149415439698407,0.0545722212602827,False,percentage,,
22,5,Doug Flutie,Karina Smirnoff,28.0,0.1014492753623188,7,0.0112359786904503,0.0563426270263845,False,percentage,,
22,5,Ginger Zee,Valentin Chmerkovskiy,32.0,0.1159420289855072,3,0.3148067175556653,0.2153743732705862,False,percentage,,
22,5,Jodie Sweetin,Keo Motsepe,35.0,0.1268115942028985,2,0.0024445432497708,0.0646280687263346,False,percentage,,
22,5,Kim Fields,Sasha Farber,28.0,0.1014492753623188,7,1.6690784225645988e-17,0.0507246376811594,False,percentage,,
22,5,Nyle DiMarco,Peta Murgatroyd,37.0,0.1340579710144927,1,0.3148015020809178,0.2244297365477052,False,percentage,,
22,5,Paige VanZant,Mark Ballas,31.0,0.1123188405797101,4,0.3148117450701312,0.2135652928249207,False,percentage,,
22,5,Von Miller,Witney Carson,29.0,0.1050724637681159,6,2.896852679609707e-19,0.0525362318840579,False,percentage,,
22,5,Wanya Morris,Lindsay Arnold,30.0,0.108695652173913,5,0.0269579693832238,0.0678268107785684,False,percentage,,
22,6,Antonio Brown,Sharna Burgess,27.0,0.118942731277533,3,0.015353011642405,0.067147871459969,False,percentage,,
22,6,Doug Flutie,Karina Smirnoff,21.0,0.092511013215859,9,0.0099502981031794,0.0512306556595192,True,percentage,,
22,6,Ginger Zee,Valentin Chmerkovskiy,24.0,0.105726872246696,6,0.3152102778062904,0.2104685750264932,False,percentage,,
22,6,Jodie Sweetin,Keo Motsepe,25.0,0.1101321585903083,4,0.0017516827953044,0.0559419206928063,False,percentage,,
22,6,Kim Fields,Sasha Farber,24.0,0.105726872246696,6,3.8393147559119226e-18,0.052863436123348,False,percentage,,
22,6,Nyle DiMarco,Peta Murgatroyd,25.0,0.1101321585903083,4,0.3152154920432192,0.2126738253167637,False,percentage,,
22,6,Paige VanZant,Mark Ballas,28.0,0.1233480176211453,2,0.3152052459820815,0.2192766318016134,False,percentage,,
22,6,Von Miller,Witney Carson,24.0,0.105726872246696,6,1.5133600273236229e-18,0.052863436123348,False,percentage,,
22,6,Wanya Morris,Lindsay Arnold,29.0,0.1277533039647577,1,0.0273139916275198,0.0775336477961388,False,percentage,,
22,7,Antonio Brown,Sharna Burgess,26.0,0.1214953271028037,5,0.0170624017443715,0.0692788644235876,False,percentage,,
22,7,Ginger Zee,Valentin Chmerkovskiy,27.5,0.1285046728971962,2,0.3168890793151621,0.2226968761061791,False,percentage,,
22,7,Jodie Sweetin,Keo Motsepe,25.5,0.1191588785046729,8,0.0023364485981308,0.0607476635514018,False,percentage,,
22,7,Kim Fields,Sasha Farber,26.0,0.1214953271028037,5,4.5729391650466595e-18,0.0607476635514018,True,percentage,,
22,7,Nyle DiMarco,Peta Murgatroyd,28.0,0.1308411214953271,1,0.3168843776754226,0.2238627495853749,False,percentage,,
22,7,Paige VanZant,Mark Ballas,27.5,0.1285046728971962,2,0.3168936235774049,0.2226991482373006,False,percentage,,
22,7,Von Miller,Witney Carson,26.0,0.1214953271028037,5,0.0009705801330215,0.0612329536179126,True,percentage,,
